house_age,location_risk,roof_type,past_claims,property_value,risk
28,0.3759928899413114,2,1,972197,0.35999644497065575
32,0.550091940458156,2,1,741553,0.463045970229078
27,0.38865279862984703,3,0,934569,0.30232639931492356
20,0.16368380146530148,3,2,837371,0.28184190073265075
24,0.2737913075141065,3,1,218922,0.2928956537570533
12,0.928317532848577,3,0,616576,0.5121587664242885
35,0.6759822755863554,3,3,745568,0.6579911377931776
33,0.49604783867988655,1,4,539628,0.6200239193399433
33,0.012714889986893518,1,0,406020,0.13835744499344677
43,0.9924154004894702,2,4,980979,0.9082077002447352
37,0.6714549348946433,1,1,829024,0.5437274674473216
12,0.31692247734494494,1,1,936659,0.26646123867247246
3,0.8792686599978382,1,0,787810,0.4516343299989191
1,0.2584316202918181,3,4,184433,0.37321581014590904
33,0.5440165791827516,2,1,173704,0.4640082895913758
40,0.6360707637298251,2,3,631149,0.6580353818649125
10,0.22106337145372845,2,2,338366,0.27053168572686426
43,0.9783972788005959,2,2,424058,0.781198639400298
44,0.7481919059789975,1,1,163888,0.6100959529894988
29,0.5578132255110699,1,4,965718,0.634906612755535
13,0.18059459817530088,3,1,685581,0.20229729908765043
12,0.053858206998026126,2,4,313596,0.31492910349901304
31,0.32005983252098347,1,3,168515,0.4640299162604917
46,0.7531873359134028,1,4,516740,0.8005936679567015
2,0.26933129830202507,3,1,369209,0.20266564915101254
35,0.5395562204955051,3,3,793044,0.5897781102477525
23,0.7279471767307432,3,0,713008,0.4559735883653716
17,0.10794371464646435,1,2,264437,0.24197185732323218
26,0.6852980161158734,1,1,945308,0.5066490080579367
8,0.0918708877100447,3,1,288929,0.13793544385502235
29,0.9651297421269965,2,1,236694,0.6585648710634983
26,0.4883941300649396,3,3,970229,0.5281970650324698
10,0.15067610770987738,3,0,341540,0.1153380538549387
26,0.3423836360335465,3,4,715429,0.5151918180167733
34,0.41341644929526145,3,0,346476,0.34270822464763073
41,0.7581850110765374,1,3,464534,0.7230925055382688
7,0.7434237860766093,2,1,459000,0.4597118930383047
4,0.611940505337331,3,2,952633,0.4419702526686655
45,0.10593071255849296,2,1,525910,0.29296535627924647
11,0.15156937158767358,2,4,976198,0.35978468579383677
29,0.09375692064555663,2,2,122995,0.2828784603227783
36,0.5771727832875501,3,1,978752,0.49258639164377505
25,0.877138441511404,1,2,704429,0.658569220755702
21,0.4338005122547718,3,0,763779,0.3009002561273859
36,0.1608481739577462,2,3,541168,0.4044240869788731
10,0.558042325148967,2,1,789197,0.3790211625744835
37,0.8117522168657099,1,4,170799,0.7938761084328549
9,0.74171206151293,3,0,804237,0.406856030756465
24,0.8814507796750214,2,1,599471,0.5967253898375107
35,0.27790209724886783,1,0,932119,0.2789510486244339
49,0.19395386726777486,2,4,855027,0.5329769336338874
35,0.8798164859419387,1,1,137276,0.6399082429709694
48,0.6575603127780231,1,4,658811,0.7607801563890115
36,0.31092893000755417,3,2,297127,0.4194644650037771
18,0.7423480505725092,2,4,416759,0.6831740252862545
49,0.8151183844803679,3,2,589858,0.7235591922401838
39,0.6149782403411324,2,1,603256,0.5234891201705663
32,0.6878841098799151,3,2,110514,0.5919420549399576
24,0.3752599044426663,2,1,147456,0.3436299522213332
23,0.5386956673430391,3,1,107233,0.42134783367151957
32,0.5241591707261622,1,3,363246,0.5700795853630811
37,0.8480477911307719,2,1,166133,0.632023895565386
12,0.8399639802821826,2,2,933147,0.5879819901410913
49,0.8326804693470432,1,3,578409,0.7923402346735215
13,0.011031614262465794,3,3,996977,0.23751580713123288
23,0.7495454844688882,2,1,728373,0.5267727422344441
25,0.7586763901110049,2,4,733389,0.7193381950555023
35,0.6783788228551418,3,4,499472,0.7191894114275709
41,0.7562646578914526,1,3,208684,0.7221323289457263
30,0.8419703714967087,3,1,426944,0.6009851857483544
17,0.47031905410178565,3,4,622116,0.5431595270508929
49,0.5020502134884471,3,1,719225,0.5070251067442235
20,0.12471405691139048,2,1,665836,0.20235702845569525
48,0.3853758830473618,1,3,309272,0.564687941523681
25,0.6433651799117843,1,3,535583,0.6016825899558921
22,0.7803997761472745,3,0,738103,0.4781998880736373
13,0.21720909769121055,2,4,320994,0.40060454884560526
19,0.1378228991592354,3,4,227602,0.3849114495796177
49,0.6630420045004922,2,4,750558,0.7675210022502461
36,0.0018798835249106416,2,2,912002,0.2649399417624553
12,0.17837258430732983,2,1,523471,0.1971862921536649
41,0.029071380343953734,2,3,645470,0.35853569017197684
19,0.16688511785487092,1,4,401517,0.39944255892743546
12,0.18131927992550523,2,0,405163,0.1386596399627526
9,0.3876735947503942,2,4,293691,0.46983679737519707
7,0.40232712468655596,3,1,378187,0.289163562343278
28,0.8742624706102378,3,1,538748,0.6091312353051189
14,0.5101097124988252,1,3,332362,0.4910548562494126
31,0.7234047656122863,3,2,297008,0.6057023828061432
19,0.10413735792028744,2,3,381383,0.3080686789601437
47,0.22543875546369385,3,4,241488,0.5407193777318469
16,0.7029434409786768,1,0,758772,0.4154717204893384
5,0.05280396046852809,3,3,968408,0.22640198023426406
35,0.4865976622437531,3,2,648694,0.5032988311218766
12,0.5993689656629339,1,3,364019,0.527684482831467
25,0.602145644052481,1,1,612447,0.46107282202624056
21,0.02293281126804203,2,4,595288,0.335466405634021
36,0.3221080042291855,3,4,498968,0.5450540021145928
23,0.636490651049154,2,4,579969,0.6502453255245769
16,0.14899973614924344,3,4,309097,0.3784998680746217
39,0.6954156483280532,3,4,494569,0.7437078241640266
45,0.7459252088136745,2,4,782346,0.7929626044068373
42,0.9819691904461453,3,0,901123,0.6589845952230726
39,0.20984199485640942,3,2,300919,0.38092099742820473
14,0.8251306676661152,3,4,934507,0.7085653338330576
31,0.520296576918654,1,2,110794,0.504148288459327
5,0.37346259614417343,2,4,299542,0.4467312980720867
35,0.12237675732517794,1,3,771766,0.3811883786625889
23,0.7355056064875376,2,4,438074,0.6997528032437688
29,0.2358575991436871,2,1,871257,0.29392879957184354
43,0.37142200187304575,3,0,141708,0.35771100093652286
11,0.06254222689736844,2,3,993061,0.2552711134486842
18,0.801366915819519,1,3,274469,0.6526834579097595
47,0.7665885239716433,1,1,747601,0.6312942619858217
12,0.7336158300423125,1,4,907784,0.6548079150211563
9,0.29944351049188667,2,0,988407,0.18572175524594334
10,0.17348007426595724,1,3,455992,0.3067400371329786
44,0.6375532644702298,2,0,860956,0.4947766322351149
17,0.49616638411321945,1,3,508654,0.4960831920566097
38,0.17825246690464158,1,4,931431,0.4811262334523208
7,0.6859112710498637,2,3,642770,0.5509556355249319
46,0.9911264318213037,1,3,263543,0.8595632159106519
13,0.7472195877420377,3,2,933711,0.5456097938710188
40,0.7399863866856118,2,4,471557,0.7699931933428059
42,0.9503127529305917,2,1,599964,0.7031563764652958
9,0.2029363675749022,2,1,154213,0.1974681837874511
27,0.5655499649214404,3,4,899458,0.6307749824607202
2,0.9796467150338835,2,1,338697,0.5578233575169418
5,0.16529411097017455,1,4,447328,0.3426470554850873
29,0.700251959444521,1,1,105435,0.5261259797222605
37,0.585810145971902,1,2,239565,0.5609050729859509
38,0.586479092188707,2,1,303299,0.5052395460943535
19,0.6976706275200751,1,3,945753,0.6048353137600375
8,0.9296169228756842,2,4,382533,0.7368084614378421
48,0.782581939851338,1,0,131498,0.583290969925669
45,0.056136103416210004,3,0,950187,0.20806805170810502
1,0.8527280198757112,3,4,987977,0.6703640099378556
22,0.22554132992573261,3,2,660113,0.3207706649628663
17,0.37691416473637196,3,1,379078,0.316457082368186
7,0.46173281361238216,2,2,629862,0.3788664068061911
25,0.48090600075306966,1,0,754986,0.3404530003765348
45,0.4351803992553568,3,4,793539,0.6375901996276784
4,0.9373532942158644,2,4,142782,0.7246766471079322
36,0.7060190076640246,3,2,547628,0.6170095038320123
6,0.6311706459567064,3,2,160561,0.4595853229783532
31,0.049842027782941556,2,1,570440,0.20892101389147077
19,0.9039133302603747,2,3,564535,0.7079566651301874
44,0.9093901920083962,1,3,592232,0.8106950960041982
39,0.7802130634301023,1,1,651039,0.6061065317150511
27,0.007029203813619156,3,3,400318,0.29151460190680956
10,0.057280251077623356,3,0,156572,0.06864012553881169
26,0.22522370226848976,1,3,947848,0.3966118511342449
19,0.1313494081449067,1,1,505257,0.20167470407245336
39,0.39883602970372944,2,3,516443,0.5354180148518648
3,0.9226230580877897,1,4,921633,0.7133115290438948
45,0.4720604341969983,1,2,136069,0.5360302170984992
13,0.01340262643216561,3,0,837550,0.05870131321608281
28,0.282745689578762,1,4,912802,0.49337284478938104
20,0.04459490837296154,3,4,850378,0.3422974541864808
28,0.03628762261350216,1,1,882533,0.1901438113067511
8,0.27571985309555225,2,2,805591,0.28985992654777615
41,0.2756123386789454,1,2,487902,0.4218061693394727
39,0.787126602601604,1,0,951726,0.5495633013008021
1,0.9748346527811119,1,1,703756,0.551417326390556
3,0.3712070938899983,3,0,784659,0.19760354694499915
13,0.4288868788610386,2,3,190715,0.4464434394305193
28,0.8447894362860214,1,4,170793,0.7743947181430108
49,0.2681390200955134,3,0,539717,0.3300695100477567
25,0.15638180440344795,2,4,812494,0.41819090220172395
33,0.8530896234036505,3,1,735960,0.6185448117018253
38,0.046500586440065494,3,3,502993,0.35525029322003276
6,0.6196994401994157,2,1,242321,0.39384972009970787
44,0.5619928474668068,1,3,745190,0.6369964237334034
45,0.34592044750169426,3,3,121390,0.5329602237508472
32,0.315189521097359,3,4,120369,0.5255947605486795
45,0.7718577261816213,1,1,243953,0.6259288630908106
47,0.08642461076254648,1,1,371731,0.29121230538127324
21,0.2367843093113854,2,0,324872,0.2023921546556927
16,0.7324487318380898,2,1,567543,0.4902243659190449
21,0.5483205837264242,2,0,993441,0.35816029186321213
11,0.1279882085335864,1,2,581127,0.2279941042667932
37,0.8821356142820601,3,2,581363,0.70906780714103
36,0.39344784656359155,3,2,862922,0.4607239232817958
35,0.8278683753221728,2,1,610790,0.6139341876610864
19,0.7877130155277087,1,1,147013,0.5298565077638544
20,0.624425446471728,3,0,741629,0.39221272323586404
18,0.49448113129509297,2,3,818980,0.4992405656475465
47,0.9795508403817569,3,0,246826,0.6777754201908784
41,0.14496507237981704,3,2,731872,0.35648253618990855
49,0.7251557275511148,1,0,178113,0.5585778637755574
14,0.191190701464789,1,3,589847,0.3315953507323945
15,0.3382631053323484,3,1,973216,0.2891315526661742
31,0.30869874337319525,2,0,135282,0.2783493716865976
1,0.947035987738723,1,2,267809,0.5975179938693616
3,0.9673561777882752,3,2,611188,0.6156780888941376
16,0.18301544423472715,1,1,590643,0.21550772211736358
23,0.022035160297504186,1,0,386268,0.1030175801487521
11,0.7200080396631131,1,3,956534,0.5840040198315566
12,0.41798993387048433,3,1,495412,0.31699496693524215
10,0.08884024508756438,2,0,947959,0.0844201225437822
32,0.6837541055770425,2,4,492515,0.7098770527885213
16,0.5451055282606997,2,2,196651,0.45655276413034984
8,0.980516822001106,1,3,346549,0.702258411000553
38,0.22740949586137893,3,3,185395,0.4457047479306895
12,0.40397787632654825,1,3,635633,0.4299889381632741
24,0.5425458033954229,2,2,920509,0.4872729016977114
28,0.7916999884533517,2,0,492573,0.5078499942266759
8,0.5488386567200587,3,1,821760,0.36641932836002933
28,0.6129001608619492,1,0,636343,0.41845008043097465
36,0.22614705158994075,2,1,465837,0.3170735257949704
26,0.8469187280885598,3,3,185283,0.7074593640442799
8,0.42863054697047576,1,0,144484,0.24631527348523788
28,0.14095962752176927,1,3,701802,0.3624798137608847
28,0.6641879145054174,2,4,190135,0.6840939572527086
37,0.2160904531853075,2,3,397915,0.43604522659265377
41,0.09756251023929974,1,3,605694,0.3927812551196499
36,0.8619869084042723,1,1,288726,0.6349934542021362
27,0.46016226448843967,2,4,539756,0.5780811322442199
17,0.7492837126957764,1,3,314223,0.6226418563478882
9,0.2905875598063551,2,3,996716,0.3612937799031775
33,0.7869701349176663,1,4,217399,0.7654850674588332
20,0.11193592702153032,2,4,991317,0.37596796351076517
13,0.3559733737948527,3,0,615609,0.22998668689742635
28,0.9780618179735285,2,1,280645,0.6610309089867642
48,0.7939897163680061,2,4,798093,0.828994858184003
29,0.4972559303146882,3,4,229344,0.6046279651573441
13,0.3397774715618851,1,2,242832,0.34188873578094253
46,0.8721357000224765,3,4,737514,0.8600678500112383
35,0.5448477590845157,2,1,723538,0.47242387954225784
6,0.7584250178691111,1,3,387906,0.5832125089345556
18,0.754107680316164,3,3,282058,0.629053840158082
5,0.01794567856849183,1,3,789692,0.20897283928424593
47,0.12625378279261346,1,3,271172,0.4311268913963067
25,0.6596293663947422,3,2,236016,0.5498146831973711
2,0.16161981128587144,1,4,148825,0.3288099056429357
10,0.2554933446556047,3,3,113877,0.3477466723278023
30,0.9466379541996072,2,0,523206,0.5933189770998035
45,0.5601822583749119,1,3,229065,0.6400911291874559
5,0.7507295069993472,2,4,732731,0.6353647534996736
33,0.5579807387826399,2,3,461756,0.5909903693913199
1,0.5525136147827252,1,2,217674,0.4002568073913626
18,0.0941519101256979,3,1,215074,0.17907595506284896
32,0.34366319260910305,1,1,617257,0.3598315963045515
47,0.2824308986865117,2,4,496474,0.5692154493432559
49,0.39072836561361324,2,1,351881,0.4513641828068066
11,0.7983441882243283,3,1,131629,0.5031720941121641
21,0.37193266791686486,1,0,254030,0.26996633395843245
26,0.4516968192316827,2,4,532681,0.5698484096158414
25,0.3973813904853165,2,4,902207,0.5386906952426582
22,0.0934079719752956,2,1,569791,0.19470398598764782
27,0.4410721582507837,3,1,587849,0.3885360791253919
49,0.19560927304451503,2,1,789567,0.3538046365222575
13,0.18672329577304148,2,2,515769,0.2653616478865207
33,0.09403610443426635,1,3,362199,0.3590180522171332
34,0.35667097414176474,1,2,873372,0.4343354870708824
41,0.7574818847894174,2,4,188697,0.7827409423947087
35,0.27644169058339607,2,0,788233,0.278220845291698
1,0.31234910188551357,1,3,201505,0.3401745509427568
21,0.6426746576724236,3,0,442864,0.4053373288362118
48,0.19584081258691888,3,4,821565,0.5299204062934595
6,0.8969579304235343,3,4,964631,0.7124789652117671
28,0.5201905232515545,3,0,256390,0.3720952616257772
17,0.44760294032021697,3,0,133734,0.2918014701601085
5,0.5578201919292014,3,0,313299,0.2989100959646007
31,0.16603431341619546,3,4,773882,0.4470171567080977
5,0.6134731386391763,3,1,242728,0.38673656931958816
38,0.36310073663401043,1,0,771253,0.33355036831700524
3,0.8971863409646189,3,3,604609,0.6405931704823095
23,0.16885420667768614,3,4,902925,0.4164271033388431
37,0.507051103865441,3,2,496848,0.5215255519327205
37,0.598112629369018,2,2,720160,0.567056314684509
10,0.03338360178638122,1,3,423923,0.2366918008931906
10,0.36369312475614024,1,1,793812,0.28184656237807015
19,0.7326352347008328,1,0,768626,0.4423176173504164
17,0.8203775074489733,3,4,483331,0.7181887537244867
21,0.31316199481728235,3,0,216603,0.2405809974086412
14,0.7985932723827512,2,4,948039,0.6952966361913757
9,0.9677558771033888,1,2,641228,0.6398779385516944
46,0.8568739360750941,3,0,779363,0.6124369680375471
1,0.1176439881593252,1,3,752168,0.2428219940796626
45,0.7397303320855406,2,1,722696,0.6098651660427703
13,0.3196668324405447,2,3,921247,0.39183341622027235
4,0.9884159894120765,2,1,786229,0.5702079947060383
1,0.4853589831598871,1,0,149297,0.24667949157994357
49,0.12243389835894103,3,0,160107,0.2572169491794705
40,0.7251855480273908,3,1,444937,0.5825927740136954
32,0.32301119838621384,2,2,509898,0.4095055991931069
34,0.9970781570816617,3,4,643910,0.8745390785408308
28,0.9797824578545219,2,3,392552,0.7818912289272609
31,0.6561340180205807,1,3,764197,0.6320670090102903
8,0.12982644895171758,2,3,246479,0.27691322447585875
39,0.6868609976750291,1,0,260381,0.49943049883751456
26,0.0930304864600272,2,3,193190,0.3305152432300136
34,0.029364159102392318,3,4,512111,0.39068207955119616
3,0.8229584462214861,3,4,876644,0.663479223110743
12,0.20975294768368136,2,1,317984,0.21287647384184066
1,0.3790271262190974,3,0,624658,0.1935135631095487
44,0.9734573899761731,3,4,476356,0.9027286949880866
5,0.33684050186110326,3,2,886918,0.30842025093055164
30,0.29648978128331527,1,0,910194,0.26824489064165763
30,0.9182079996227752,3,0,650901,0.5791039998113876
17,0.11074844531895811,1,4,868164,0.36337422265947905
48,0.7595824101146318,2,2,103196,0.6917912050573158
47,0.988065566652774,3,1,601072,0.7420327833263869
23,0.9012960107746488,3,4,612191,0.7826480053873244
15,0.6516679187064259,3,2,326009,0.505833959353213
37,0.314060794992732,2,0,986997,0.30503039749636596
21,0.2543219811783167,1,2,962781,0.3311609905891584
14,0.8192551048714611,1,0,951271,0.46562755243573056
2,0.8798219139516953,3,4,535132,0.6879109569758477
11,0.5254349125456929,2,4,632860,0.5467174562728465
39,0.24433994078646615,2,3,606528,0.4581699703932331
38,0.11294320841117356,2,3,521441,0.3884716042055868
34,0.08717946783183117,2,3,670141,0.3595897339159156
38,0.7190774473538556,2,4,787635,0.7515387236769279
34,0.42011872784772497,1,1,958811,0.4060593639238625
18,0.9053598742778703,1,4,216074,0.7646799371389351
30,0.7396713007267637,1,2,553112,0.6098356503633818
15,0.1912604179145867,3,4,667497,0.39563020895729334
27,0.613777418815699,2,4,590391,0.6548887094078495
34,0.43550545439815935,3,0,511267,0.3537527271990797
38,0.5772497307686131,2,0,718532,0.44062486538430656
33,0.7380691233385172,1,0,856355,0.5010345616692586
24,0.8061958810037908,3,4,353516,0.7390979405018954
15,0.8437373264067243,1,1,832760,0.5418686632033621
30,0.2539748745720247,2,2,724588,0.36698743728601235
42,0.031115599917357684,2,2,822321,0.3035577999586788
17,0.7392947351647732,2,1,553372,0.4976473675823866
5,0.1063437262557746,1,1,476826,0.1331718631278873
29,0.31491958861296765,2,2,157175,0.3934597943064838
4,0.0038171341243471435,1,3,201551,0.19790856706217358
10,0.6816694824016201,3,0,905408,0.38083474120081007
17,0.16713201147122125,2,0,492761,0.15156600573561063
10,0.6552824096916582,2,2,986226,0.48764120484582907
17,0.9917426171678388,2,1,871272,0.6238713085839194
20,0.07267087161001629,3,3,610491,0.29633543580500815
24,0.07707801195146069,2,2,681154,0.2545390059757303
5,0.3403800926666749,1,0,217752,0.19019004633333747
34,0.866386514251342,1,4,933510,0.809193257125671
6,0.21552986879133185,2,1,353564,0.19176493439566591
2,0.36037781993034756,2,4,393257,0.4281889099651738
13,0.06850540662697957,3,2,870880,0.20625270331348977
43,0.7631552912588894,3,0,639689,0.5535776456294447
43,0.4083063427594511,3,3,315432,0.5561531713797255
48,0.7592487330608428,2,4,530779,0.8116243665304215
11,0.9036078443467951,3,3,265486,0.6758039221733976
47,0.23276314710128876,3,0,771502,0.3043815735506444
23,0.8073960303399513,1,4,870488,0.7356980151699756
16,0.059093890078253275,3,3,433636,0.27354694503912663
31,0.8988473881802473,1,3,310536,0.7534236940901237
11,0.6507685475587474,1,4,830617,0.6093842737793738
16,0.8742267241383516,3,0,176693,0.5011133620691758
8,0.00018839955658189744,1,3,135135,0.21209419977829094
4,0.1690810703559925,2,2,565448,0.22054053517799627
40,0.3897593874264921,2,4,914294,0.5948796937132461
4,0.3795029033747186,3,1,236262,0.2657514516873593
25,0.22673038292351066,2,1,694487,0.2733651914617553
3,0.3816119398672001,1,0,991798,0.20280596993360006
32,0.12884871200025483,2,2,104331,0.3124243560001274
3,0.41276112926602604,3,3,617400,0.398380564633013
27,0.8023543291592642,3,1,283258,0.5691771645796321
29,0.4790700631033512,1,0,931080,0.3555350315516756
32,0.018000088945214987,3,2,390693,0.2570000444726075
19,0.4214440415792474,2,2,312854,0.4067220207896237
21,0.027175016090844162,3,0,650049,0.09758750804542209
5,0.9662434107067982,1,0,889694,0.5031217053533991
18,0.12745395942286897,3,3,604840,0.3157269797114345
28,0.7076883263306187,2,0,959004,0.4658441631653094
42,0.9727763228920858,1,3,880080,0.834388161446043
22,0.8260390516665719,2,3,284544,0.681019525833286
21,0.6993153751262037,1,4,450002,0.6736576875631018
6,0.8394609095007669,3,2,184667,0.5637304547503834
1,0.9817986932606276,1,2,104677,0.6148993466303139
5,0.6213444972535296,1,2,304580,0.4506722486267648
41,0.5591848068293265,3,4,230334,0.6835924034146633
12,0.6282381104632814,2,3,574081,0.5421190552316407
26,0.532675886761555,3,3,595784,0.5503379433807775
46,0.6350891059097188,1,0,463581,0.5015445529548594
34,0.44984220797255925,3,4,511811,0.6009211039862796
49,0.2184431828833071,1,0,580675,0.30522159144165356
14,0.12024722651167563,3,4,684436,0.3561236132558378
26,0.0683409355322604,3,0,933358,0.1381704677661302
45,0.2633157837532001,2,1,699559,0.37165789187660003
27,0.046123564335733835,1,2,658745,0.2510617821678669
9,0.5671707799193856,2,2,666819,0.43958538995969276
26,0.2838284470235203,1,3,304335,0.4259142235117601
47,0.8245348080870322,3,1,566516,0.6602674040435161
22,0.07424087298838644,1,2,752315,0.24512043649419324
47,0.22635149434148594,2,3,294243,0.48117574717074296
30,0.7302461470901459,2,1,612445,0.545123073545073
43,0.5988082963834914,2,2,357231,0.5914041481917457
48,0.06449127124916754,1,0,873589,0.22424563562458377
17,0.8772394571622004,2,4,670059,0.7466197285811003
26,0.8772617628261795,2,1,717423,0.6026308814130897
36,0.33040800387577385,2,3,690642,0.48920400193788693
1,0.3404058433495647,3,1,737031,0.23420292167478235
8,0.9890283583501739,3,3,868741,0.706514179175087
49,0.6261761715931382,1,1,658180,0.5690880857965691
35,0.5313165205680591,1,3,302268,0.5856582602840296
15,0.8381521835519244,2,2,195057,0.5990760917759623
47,0.28529033835731643,3,0,138409,0.3306451691786582
22,0.4291825933963569,2,2,346889,0.42259129669817846
14,0.26777667548833417,2,0,527686,0.18988833774416708
26,0.7891608465887314,3,2,249457,0.6185804232943657
28,0.573349345635218,3,2,516512,0.518674672817609
23,0.6588250701400705,3,1,423860,0.4814125350700353
14,0.25230724983940656,1,4,975584,0.42215362491970326
24,0.2202253013773151,1,3,126382,0.3861126506886575
2,0.4883746289829387,2,3,176675,0.43218731449146935
45,0.7375657490928268,1,3,646707,0.7287828745464134
26,0.5252397575201602,3,0,181238,0.36661987876008006
14,0.032645677545668605,3,3,325825,0.2523228387728343
7,0.8685515063202888,1,3,794651,0.6422757531601444
3,0.06468689351513157,2,1,374541,0.10434344675756578
47,0.9558244837207522,2,2,420032,0.7859122418603761
23,0.025141958277272725,1,3,135169,0.2845709791386364
46,0.6944504561307088,2,4,686470,0.7712252280653544
43,0.08220706371178166,2,3,978908,0.39310353185589086
47,0.9106765794351396,2,0,928681,0.6433382897175698
45,0.4644332362255428,3,0,259413,0.41221661811277144
18,0.1375237748170154,3,0,962035,0.1407618874085077
38,0.3408156997898466,1,3,277216,0.5024078498949234
35,0.16482467534676204,3,1,554988,0.28241233767338103
15,0.17058191155709002,2,4,179360,0.385290955778545
25,0.9481083201714422,3,3,637732,0.754054160085721
37,0.44524611228478816,1,1,538863,0.43062305614239405
28,0.7888022639053596,3,1,223662,0.5664011319526798
10,0.6396055611776819,2,3,869776,0.5398027805888409
39,0.6764263623383923,2,3,198843,0.6742131811691962
17,0.13169343847203852,1,1,897406,0.19384671923601926
39,0.23418444681548567,3,1,736438,0.33309222340774286
22,0.7867503351544369,3,1,531599,0.5413751675772185
26,0.970766206474783,3,3,880908,0.7693831032373915
44,0.2626756425986517,2,1,719114,0.3673378212993259
25,0.27156876475103986,1,0,574768,0.23578438237551994
17,0.47289713281090484,3,3,984080,0.4844485664054524
13,0.9838403128554378,2,0,325121,0.543920156427719
20,0.26895894582647106,2,2,922922,0.33447947291323554
25,0.4069719096342639,2,3,865723,0.48348595481713197
4,0.8914800156235068,3,2,749001,0.5817400078117534
10,0.0029210326213620075,3,1,155612,0.10146051631068101
3,0.03976596498856955,3,1,724762,0.09188298249428477
41,0.6040716770712192,3,4,398303,0.7060358385356097
45,0.907380164712847,3,1,663998,0.6936900823564235
18,0.23885666040192766,3,2,737384,0.31142833020096383
47,0.469641774680709,3,1,309417,0.4828208873403545
36,0.4504653016578183,3,3,311463,0.5492326508289092
47,0.47297134609551017,3,1,993844,0.4844856730477551
22,0.6225196957297452,2,4,719212,0.6392598478648726
34,0.46974376299068377,3,1,368602,0.4308718814953419
47,0.4474681413224578,1,2,397668,0.5317340706612289
8,0.4742884204312605,2,2,762213,0.3891442102156303
40,0.5908674412710415,3,1,402621,0.5154337206355208
49,0.5370074883513584,1,2,394366,0.5845037441756792
44,0.8541359976505043,3,2,642608,0.7230679988252522
19,0.049496853493666615,1,4,194154,0.3407484267468333
42,0.8333170714730125,1,3,676531,0.7646585357365062
41,0.843924612611724,1,4,800975,0.825962306305862
37,0.28490802153096084,1,0,510568,0.2904540107654804
6,0.46285195501585064,2,4,697121,0.49542597750792533
26,0.4385384885374355,2,1,193476,0.3832692442687178
34,0.2185098343541303,1,3,214560,0.42525491717706515
45,0.39679684708631646,3,1,401411,0.4383984235431583
6,0.044387772170854434,1,0,662229,0.04619388608542722
37,0.27782207278173443,2,3,969241,0.4669110363908672
33,0.8166821754507181,3,2,649656,0.660341087725359
22,0.28456230176289754,2,4,963618,0.4702811508814488
21,0.8182066687482475,2,1,393128,0.5531033343741237
6,0.5315994646044309,3,0,535157,0.28979973230221545
6,0.87986267736116,1,2,303990,0.58393133868058
48,0.5747795542644152,1,4,545899,0.7193897771322075
4,0.029668223064739818,1,2,357481,0.15083411153236992
30,0.6754202075470892,1,4,100801,0.6977101037735446
11,0.04485356802356866,3,3,730826,0.24642678401178433
30,0.450597018983134,3,2,998633,0.465298509491567
31,0.929426694473114,3,2,934397,0.708713347236557
24,0.16520393933785016,2,2,709557,0.29860196966892505
9,0.3898723529415441,3,3,878053,0.410936176470772
3,0.7298603088484784,1,0,398113,0.3769301544242392
31,0.8822585560948476,2,4,575485,0.8051292780474238
40,0.6709430047425079,1,2,191679,0.615471502371254
37,0.2581732541911692,1,3,781065,0.45708662709558456
36,0.6746078529162162,3,0,815663,0.48130392645810804
24,0.29672764110409,3,4,390507,0.48436382055204497
31,0.7184292298187352,1,3,261792,0.6632146149093676
6,0.9540331275850406,1,4,657639,0.7410165637925203
2,0.7213934511062883,2,2,735311,0.48869672555314414
20,0.8628805029124124,3,0,791505,0.5114402514562062
28,0.002103843175883413,2,3,712236,0.2930519215879417
11,0.7175721247315944,2,0,844974,0.40278606236579717
4,0.8295875568652503,2,2,319188,0.5507937784326251
15,0.04055873754468142,1,0,942667,0.08027936877234071
6,0.8715977272882306,2,0,376999,0.4597988636441153
49,0.25669422831004585,2,1,529385,0.38434711415502293
30,0.6652921019780552,1,0,361677,0.4526460509890276
38,0.8003548790234066,3,4,277476,0.7921774395117033
2,0.6626645130593555,3,3,250641,0.5193322565296777
15,0.09228479207325724,2,1,749362,0.16614239603662861
11,0.5963215188603683,1,3,884366,0.5221607594301841
8,0.5495836567221436,3,3,678725,0.4867918283610718
26,0.9003212680742715,2,2,256810,0.6741606340371357
45,0.4042397296442092,2,2,190410,0.5021198648221046
44,0.3210810970870501,1,1,119731,0.39654054854352505
5,0.7498507644364663,2,2,765491,0.5149253822182331
6,0.41267532608339663,3,2,952756,0.35033766304169833
26,0.646096175005063,1,2,285169,0.5470480875025315
4,0.646450090124607,3,3,968152,0.5192250450623035
19,0.8880390643601178,3,1,982865,0.580019532180059
20,0.5986924023190974,3,3,365033,0.5593462011595487
33,0.5021536099619869,2,4,633857,0.6230768049809934
20,0.138871326396517,2,3,973625,0.3294356631982585
49,0.11573760667870536,3,4,306749,0.4938688033393527
12,0.1543215652830794,3,0,185192,0.12516078264153968
47,0.17184848132709452,1,0,879117,0.27392424066354726
1,0.6378770926636339,1,4,187154,0.562938546331817
26,0.7409812502745785,2,4,308542,0.7144906251372892
14,0.5299915229264187,2,3,208073,0.5009957614632093
38,0.829017732545491,1,4,319894,0.8065088662727455
37,0.9912632267336332,3,1,619235,0.7036316133668167
11,0.820012629119356,2,0,894044,0.454006314559678
